Product,Category,Date,Month,Hour,Department,ip,url
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 8:54,Sep,8,fan shop ,201.55.130.194,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 8:54,Sep,8,fitness ,129.14.63.15,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 8:55,Sep,8,fan shop ,150.89.112.119,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 8:55,Sep,8,fitness ,20.238.35.138,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 8:55,Sep,8,golf ,47.102.94.70,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 8:56,Sep,8,apparel ,154.83.178.158,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 8:56,Sep,8,golf ,144.151.111.93,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 8:56,Sep,8,footwear ,201.252.30.114,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Pelican Sunstream 100 Kayak,water sports,9/2/2017 8:57,Sep,8,fan shop ,20.238.35.138,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 8:57,Sep,8,outdoors ,44.244.189.251,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 8:57,Sep,8,footwear ,126.114.67.21,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 8:57,Sep,8,fan shop ,129.14.63.15,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
The North Face Women's Recon Backpack,hunting & shooting,9/2/2017 8:58,Sep,8,fan shop ,4.139.199.55,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack/add_to_cart
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 8:58,Sep,8,footwear ,47.102.94.70,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Hirzl Men's Hybrid Golf Glove,golf balls,9/2/2017 8:58,Sep,8,outdoors ,30.141.164.241,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 8:58,Sep,8,outdoors ,105.130.122.91,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 8:59,Sep,8,fitness ,122.130.138.136,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 8:59,Sep,8,golf ,44.244.189.251,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 8:59,Sep,8,outdoors ,154.83.178.158,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Team Golf Pittsburgh Steelers Putter Grip,accessories,9/2/2017 8:59,Sep,8,outdoors ,103.190.101.80,/department/outdoors/category/accessories/product/Team%20Golf%20Pittsburgh%20Steelers%20Putter%20Grip
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:00,Sep,9,fan shop ,124.193.63.130,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 9:00,Sep,9,footwear ,1.101.225.249,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Hirzl Men's Hybrid Golf Glove,golf balls,9/2/2017 9:00,Sep,9,outdoors ,14.18.78.195,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:01,Sep,9,golf ,11.240.9.9,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 9:01,Sep,9,fitness ,142.15.244.133,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:01,Sep,9,fan shop ,154.83.178.158,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 9:01,Sep,9,outdoors ,150.89.112.119,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 9:01,Sep,9,fitness ,88.73.193.39,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 9:02,Sep,9,footwear ,196.138.199.168,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 9:02,Sep,9,fitness ,136.104.7.0,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 9:02,Sep,9,fitness ,62.248.229.117,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 9:02,Sep,9,fitness ,4.139.199.55,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:02,Sep,9,golf ,140.34.153.203,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Clicgear 8.0 Shoe Brush,golf gloves,9/2/2017 9:03,Sep,9,outdoors ,20.238.35.138,/department/outdoors/category/golf%20gloves/product/Clicgear%208.0%20Shoe%20Brush/add_to_cart
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 9:03,Sep,9,outdoors ,57.97.17.20,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel/add_to_cart
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 9:03,Sep,9,golf ,150.89.112.119,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 9:04,Sep,9,fitness ,142.15.244.133,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 9:04,Sep,9,golf ,88.73.193.39,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Hirzl Men's Hybrid Golf Glove,golf balls,9/2/2017 9:04,Sep,9,outdoors ,164.90.226.189,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 9:04,Sep,9,footwear ,105.130.122.91,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:04,Sep,9,golf ,220.65.187.163,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Hirzl Men's Hybrid Golf Glove,golf balls,9/2/2017 9:05,Sep,9,outdoors ,2.236.172.157,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:06,Sep,9,fan shop ,144.151.111.93,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:06,Sep,9,golf ,213.129.205.91,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 9:06,Sep,9,golf ,187.81.197.48,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 9:06,Sep,9,fitness ,90.65.8.187,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:07,Sep,9,golf ,4.139.199.55,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 9:07,Sep,9,outdoors ,4.139.199.55,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Under Armour Men's Compression EV SL Slide,electronics,9/2/2017 9:07,Sep,9,footwear ,19.26.1.207,/department/footwear/category/electronics/product/Under%20Armour%20Men's%20Compression%20EV%20SL%20Slide
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 9:07,Sep,9,footwear ,129.14.63.15,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Hirzl Men's Hybrid Golf Glove,golf balls,9/2/2017 9:08,Sep,9,outdoors ,150.89.112.119,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 9:08,Sep,9,fitness ,200.37.221.180,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:09,Sep,9,golf ,218.142.252.9,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 9:09,Sep,9,footwear ,208.64.50.154,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:09,Sep,9,golf ,34.5.176.235,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 9:09,Sep,9,fan shop ,2.236.172.157,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 9:10,Sep,9,footwear ,218.142.252.9,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Team Golf Pittsburgh Steelers Putter Grip,accessories,9/2/2017 9:10,Sep,9,outdoors ,57.41.66.112,/department/outdoors/category/accessories/product/Team%20Golf%20Pittsburgh%20Steelers%20Putter%20Grip/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 9:10,Sep,9,footwear ,154.83.178.158,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 9:11,Sep,9,golf ,150.89.112.119,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 9:11,Sep,9,outdoors ,150.89.112.119,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Under Armour Men's Compression EV SL Slide,electronics,9/2/2017 9:11,Sep,9,footwear ,122.130.138.136,/department/footwear/category/electronics/product/Under%20Armour%20Men's%20Compression%20EV%20SL%20Slide/add_to_cart
Nike Men's Fingertrap Max Training Shoe,soccer,9/2/2017 9:12,Sep,9,fitness ,112.70.47.50,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:12,Sep,9,fan shop ,198.208.104.94,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 9:12,Sep,9,apparel ,144.151.111.93,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:12,Sep,9,golf ,201.252.30.114,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:13,Sep,9,fan shop ,201.55.130.194,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 9:13,Sep,9,outdoors ,129.14.63.15,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
The North Face Women's Recon Backpack,hunting & shooting,9/2/2017 9:13,Sep,9,fan shop ,209.203.39.252,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 9:14,Sep,9,footwear ,208.64.50.154,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S/add_to_cart
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 9:14,Sep,9,footwear ,60.221.72.34,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 9:14,Sep,9,fitness ,134.183.203.225,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:14,Sep,9,fan shop ,103.190.101.80,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 9:15,Sep,9,footwear ,129.14.63.15,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 9:15,Sep,9,footwear ,122.130.138.136,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 9:15,Sep,9,fitness ,127.124.251.95,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Clicgear 8.0 Shoe Brush,golf gloves,9/2/2017 9:15,Sep,9,outdoors ,43.228.19.164,/department/outdoors/category/golf%20gloves/product/Clicgear%208.0%20Shoe%20Brush
Clicgear 8.0 Shoe Brush,golf gloves,9/2/2017 9:16,Sep,9,outdoors ,136.104.7.0,/department/outdoors/category/golf%20gloves/product/Clicgear%208.0%20Shoe%20Brush
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/2/2017 9:16,Sep,9,footwear ,31.142.99.115,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 9:16,Sep,9,apparel ,14.18.78.195,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Glove It Urban Brick Golf Towel,trade-in,9/2/2017 9:17,Sep,9,outdoors ,37.30.32.216,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:17,Sep,9,golf ,157.21.93.193,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 9:17,Sep,9,fitness ,112.97.213.9,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/2/2017 9:17,Sep,9,golf ,62.248.229.117,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 9:17,Sep,9,footwear ,2.236.172.157,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 9:18,Sep,9,fitness ,148.43.57.199,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
insta-bed Neverflat Air Mattress,hunting & shooting,9/2/2017 9:18,Sep,9,fan shop ,11.240.9.9,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/2/2017 9:18,Sep,9,fan shop ,208.64.50.154,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 9:19,Sep,9,golf ,25.112.135.238,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Stiga Master Series ST3100 Competition Indoor,hockey,9/2/2017 9:20,Sep,9,fitness ,212.79.148.201,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 9:20,Sep,9,footwear ,136.104.7.0,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
insta-bed Neverflat Air Mattress,hunting & shooting,9/2/2017 9:21,Sep,9,fan shop ,31.234.89.201,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 9:21,Sep,9,apparel ,34.5.176.235,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 9:21,Sep,9,fitness ,150.89.112.119,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 9:21,Sep,9,fan shop ,164.90.226.189,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 9:21,Sep,9,fitness ,112.70.47.50,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 9:21,Sep,9,footwear ,22.115.108.51,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 9:22,Sep,9,fitness ,201.252.30.114,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Under Armour Men's Tech II T-Shirt,lacrosse,9/2/2017 9:22,Sep,9,fitness ,218.142.252.9,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Garmin Forerunner 910XT GPS Watch,kids' golf clubs,9/2/2017 9:23,Sep,9,outdoors ,136.104.7.0,/department/outdoors/category/kids'%20golf%20clubs/product/Garmin%20Forerunner%20910XT%20GPS%20Watch
